"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
1339, -2.766666666666689e+01, 5.000000000000000e+01, -2.160957408312244e-01, -4.321914816624487e-01, -9.575552091727001e-07, 0.000000000000000e+00, 0.000000000000000e+00
1340, -2.750000000000022e+01, 5.000000000000000e+01, -2.158985188826415e-01, -4.317970377652829e-01, -9.576710017667794e-07, 0.000000000000000e+00, 0.000000000000000e+00
1341, -2.733333333333356e+01, 5.000000000000000e+01, -2.157508661732146e-01, -4.315017323464291e-01, -9.503867211174818e-07, 0.000000000000000e+00, 0.000000000000000e+00
1342, -2.716666666666689e+01, 5.000000000000000e+01, -2.154237923275746e-01, -4.308475846551490e-01, -9.473650202141149e-07, 0.000000000000000e+00, 0.000000000000000e+00
1343, -2.700000000000022e+01, 5.000000000000000e+01, -2.154089286934751e-01, -4.308178573869501e-01, -9.281110704235784e-07, 0.000000000000000e+00, 0.000000000000000e+00
1344, -2.683333333333355e+01, 5.000000000000000e+01, -2.153128108825926e-01, -4.306256217651851e-01, -9.023679944617369e-07, 0.000000000000000e+00, 0.000000000000000e+00
1345, -2.666666666666688e+01, 5.000000000000000e+01, -2.153504944644618e-01, -4.307009889289235e-01, -8.769314380029277e-07, 0.000000000000000e+00, 0.000000000000000e+00
1346, -2.650000000000022e+01, 5.000000000000000e+01, -2.151862812075119e-01, -4.303725624150238e-01, -8.778261829272026e-07, 0.000000000000000e+00, 0.000000000000000e+00
1347, -2.633333333333355e+01, 5.000000000000000e+01, -2.151541314515788e-01, -4.303082629031574e-01, -8.832640169047419e-07, 0.000000000000000e+00, 0.000000000000000e+00
1348, -2.616666666666688e+01, 5.000000000000000e+01, -2.148285753898689e-01, -4.296571507797377e-01, -8.836344349896477e-07, 0.000000000000000e+00, 0.000000000000000e+00
1349, -2.600000000000021e+01, 5.000000000000000e+01, -2.146384539813843e-01, -4.292769079627684e-01, -8.892892087792058e-07, 0.000000000000000e+00, 0.000000000000000e+00
1350, -2.583333333333355e+01, 5.000000000000000e+01, -2.144695842874958e-01, -4.289391685749915e-01, -8.873659946424100e-07, 0.000000000000000e+00, 0.000000000000000e+00
1351, -2.566666666666688e+01, 5.000000000000000e+01, -2.145264677824495e-01, -4.290529355648989e-01, -8.678303385623536e-07, 0.000000000000000e+00, 0.000000000000000e+00
1352, -2.550000000000021e+01, 5.000000000000000e+01, -2.143298675976325e-01, -4.286597351952648e-01, -8.571715789298919e-07, 0.000000000000000e+00, 0.000000000000000e+00
1353, -2.533333333333354e+01, 5.000000000000000e+01, -2.142840053793935e-01, -4.285680107587868e-01, -8.651485464163884e-07, 0.000000000000000e+00, 0.000000000000000e+00
1354, -2.516666666666687e+01, 5.000000000000000e+01, -2.141488746746195e-01, -4.282977493492389e-01, -8.724577369176264e-07, 0.000000000000000e+00, 0.000000000000000e+00
1355, -2.500000000000020e+01, 5.000000000000000e+01, -2.140797916536404e-01, -4.281595833072808e-01, -8.766125222533027e-07, 0.000000000000000e+00, 0.000000000000000e+00
1356, -2.483333333333354e+01, 5.000000000000000e+01, -2.138163217081286e-01, -4.276326434162572e-01, -8.795730612433835e-07, 0.000000000000000e+00, 0.000000000000000e+00
1357, -2.466666666666687e+01, 5.000000000000000e+01, -2.137042615327334e-01, -4.274085230654666e-01, -8.789960094424656e-07, 0.000000000000000e+00, 0.000000000000000e+00
1358, -2.450000000000020e+01, 5.000000000000000e+01, -2.134493957723644e-01, -4.268987915447286e-01, -8.735152165557401e-07, 0.000000000000000e+00, 0.000000000000000e+00
1359, -2.433333333333353e+01, 5.000000000000000e+01, -2.133671032520106e-01, -4.267342065040211e-01, -8.707224640836639e-07, 0.000000000000000e+00, 0.000000000000000e+00
1360, -2.416666666666686e+01, 5.000000000000000e+01, -2.131824770871024e-01, -4.263649541742047e-01, -8.607370799455557e-07, 0.000000000000000e+00, 0.000000000000000e+00
1361, -2.400000000000020e+01, 5.000000000000000e+01, -2.130748277914628e-01, -4.261496555829254e-01, -8.313579488184651e-07, 0.000000000000000e+00, 0.000000000000000e+00
1362, -2.383333333333353e+01, 5.000000000000000e+01, -2.126550444289156e-01, -4.253100888578311e-01, -8.266846115670002e-07, 0.000000000000000e+00, 0.000000000000000e+00
1363, -2.366666666666686e+01, 5.000000000000000e+01, -2.126141651807711e-01, -4.252283303615421e-01, -8.431378230541590e-07, 0.000000000000000e+00, 0.000000000000000e+00
1364, -2.350000000000020e+01, 5.000000000000000e+01, -2.125297400335357e-01, -4.250594800670712e-01, -8.465263316105699e-07, 0.000000000000000e+00, 0.000000000000000e+00
1365, -2.333333333333353e+01, 5.000000000000000e+01, -2.125446134963779e-01, -4.250892269927556e-01, -8.408678209434361e-07, 0.000000000000000e+00, 0.000000000000000e+00
1366, -2.316666666666686e+01, 5.000000000000000e+01, -2.123433821857696e-01, -4.246867643715392e-01, -8.450047331915746e-07, 0.000000000000000e+00, 0.000000000000000e+00
1367, -2.300000000000020e+01, 5.000000000000000e+01, -2.124248458333308e-01, -4.248496916666616e-01, -8.445308473564371e-07, 0.000000000000000e+00, 0.000000000000000e+00
1368, -2.283333333333352e+01, 5.000000000000000e+01, -2.122133259113972e-01, -4.244266518227942e-01, -8.386360477425500e-07, 0.000000000000000e+00, 0.000000000000000e+00
1369, -2.266666666666686e+01, 5.000000000000000e+01, -2.121826324176961e-01, -4.243652648353920e-01, -8.456351218075183e-07, 0.000000000000000e+00, 0.000000000000000e+00
1370, -2.250000000000019e+01, 5.000000000000000e+01, -2.120923323025807e-01, -4.241846646051612e-01, -8.453261871543476e-07, 0.000000000000000e+00, 0.000000000000000e+00
1371, -2.233333333333352e+01, 5.000000000000000e+01, -2.121432923548144e-01, -4.242865847096286e-01, -8.362463860898783e-07, 0.000000000000000e+00, 0.000000000000000e+00
1372, -2.216666666666685e+01, 5.000000000000000e+01, -2.119143559615284e-01, -4.238287119230568e-01, -8.301742425386445e-07, 0.000000000000000e+00, 0.000000000000000e+00
1373, -2.200000000000018e+01, 5.000000000000000e+01, -2.118228587023040e-01, -4.236457174046079e-01, -8.374568266593052e-07, 0.000000000000000e+00, 0.000000000000000e+00
1374, -2.183333333333352e+01, 5.000000000000000e+01, -2.116699845322339e-01, -4.233399690644677e-01, -8.388237070628944e-07, 0.000000000000000e+00, 0.000000000000000e+00
1375, -2.166666666666685e+01, 5.000000000000000e+01, -2.116353157312501e-01, -4.232706314625002e-01, -8.345432151141864e-07, 0.000000000000000e+00, 0.000000000000000e+00
1376, -2.150000000000018e+01, 5.000000000000000e+01, -2.114339407132929e-01, -4.228678814265857e-01, -8.341926947295171e-07, 0.000000000000000e+00, 0.000000000000000e+00
1377, -2.133333333333351e+01, 5.000000000000000e+01, -2.114372464749777e-01, -4.228744929499554e-01, -8.299497442517724e-07, 0.000000000000000e+00, 0.000000000000000e+00
1378, -2.116666666666685e+01, 5.000000000000000e+01, -2.112535021530342e-01, -4.225070043060684e-01, -8.230831669348625e-07, 0.000000000000000e+00, 0.000000000000000e+00
1379, -2.100000000000018e+01, 5.000000000000000e+01, -2.113093281585091e-01, -4.226186563170181e-01, -8.148093959731888e-07, 0.000000000000000e+00, 0.000000000000000e+00
1380, -2.083333333333351e+01, 5.000000000000000e+01, -2.112452354258025e-01, -4.224904708516048e-01, -7.991489451240889e-07, 0.000000000000000e+00, 0.000000000000000e+00
1381, -2.066666666666684e+01, 5.000000000000000e+01, -2.112883648888665e-01, -4.225767297777328e-01, -7.714517420748990e-07, 0.000000000000000e+00, 0.000000000000000e+00
1382, -2.050000000000018e+01, 5.000000000000000e+01, -2.109568691572138e-01, -4.219137383144275e-01, -7.675390076823112e-07, 0.000000000000000e+00, 0.000000000000000e+00
1383, -2.033333333333351e+01, 5.000000000000000e+01, -2.109244506993719e-01, -4.218489013987438e-01, -7.909911453363008e-07, 0.000000000000000e+00, 0.000000000000000e+00
1384, -2.016666666666684e+01, 5.000000000000000e+01, -2.108012509487416e-01, -4.216025018974832e-01, -8.010691722499133e-07, 0.000000000000000e+00, 0.000000000000000e+00
1385, -2.000000000000017e+01, 5.000000000000000e+01, -2.107155413783452e-01, -4.214310827566903e-01, -8.037106152570322e-07, 0.000000000000000e+00, 0.000000000000000e+00
1386, -1.983333333333350e+01, 5.000000000000000e+01, -2.104055734369341e-01, -4.208111468738682e-01, -8.062902598095121e-07, 0.000000000000000e+00, 0.000000000000000e+00
1387, -1.966666666666683e+01, 5.000000000000000e+01, -2.102861194244689e-01, -4.205722388489377e-01, -8.042454296009049e-07, 0.000000000000000e+00, 0.000000000000000e+00
1388, -1.950000000000017e+01, 5.000000000000000e+01, -2.100147921278256e-01, -4.200295842556512e-01, -7.978942621346510e-07, 0.000000000000000e+00, 0.000000000000000e+00
1389, -1.933333333333350e+01, 5.000000000000000e+01, -2.099582448196630e-01, -4.199164896393258e-01, -7.960890479077813e-07, 0.000000000000000e+00, 0.000000000000000e+00
1390, -1.916666666666683e+01, 5.000000000000000e+01, -2.098876813082290e-01, -4.197753626164579e-01, -7.930087311840275e-07, 0.000000000000000e+00, 0.000000000000000e+00
1391, -1.900000000000016e+01, 5.000000000000000e+01, -2.100121660243405e-01, -4.200243320486808e-01, -7.780698758311707e-07, 0.000000000000000e+00, 0.000000000000000e+00
1392, -1.883333333333350e+01, 5.000000000000000e+01, -2.098622181146303e-01, -4.197244362292604e-01, -7.689426902488989e-07, 0.000000000000000e+00, 0.000000000000000e+00
1393, -1.866666666666683e+01, 5.000000000000000e+01, -2.098758207094658e-01, -4.197516414189315e-01, -7.746821209065384e-07, 0.000000000000000e+00, 0.000000000000000e+00
1394, -1.850000000000016e+01, 5.000000000000000e+01, -2.098120375072742e-01, -4.196240750145483e-01, -7.766170493529311e-07, 0.000000000000000e+00, 0.000000000000000e+00
1395, -1.833333333333349e+01, 5.000000000000000e+01, -2.098369506949051e-01, -4.196739013898101e-01, -7.791982877318309e-07, 0.000000000000000e+00, 0.000000000000000e+00
1396, -1.816666666666682e+01, 5.000000000000000e+01, -2.096615976405261e-01, -4.193231952810521e-01, -7.871303463537963e-07, 0.000000000000000e+00, 0.000000000000000e+00
1397, -1.800000000000016e+01, 5.000000000000000e+01, -2.096458395757636e-01, -4.192916791515270e-01, -7.928559805441643e-07, 0.000000000000000e+00, 0.000000000000000e+00
1398, -1.783333333333349e+01, 5.000000000000000e+01, -2.093997625169887e-01, -4.187995250339774e-01, -7.853489818315491e-07, 0.000000000000000e+00, 0.000000000000000e+00
1399, -1.766666666666682e+01, 5.000000000000000e+01, -2.092786185078410e-01, -4.185572370156818e-01, -7.824813383434044e-07, 0.000000000000000e+00, 0.000000000000000e+00
1400, -1.750000000000015e+01, 5.000000000000000e+01, -2.091259614134747e-01, -4.182519228269493e-01, -7.731232143927920e-07, 0.000000000000000e+00, 0.000000000000000e+00
1401, -1.733333333333348e+01, 5.000000000000000e+01, -2.091074722355836e-01, -4.182149444711671e-01, -7.432120450074530e-07, 0.000000000000000e+00, 0.000000000000000e+00
1402, -1.716666666666682e+01, 5.000000000000000e+01, -2.087497597487811e-01, -4.174995194975621e-01, -7.359986945544380e-07, 0.000000000000000e+00, 0.000000000000000e+00
1403, -1.700000000000015e+01, 5.000000000000000e+01, -2.087109413670459e-01, -4.174218827340916e-01, -7.509192653727915e-07, 0.000000000000000e+00, 0.000000000000000e+00
1404, -1.683333333333348e+01, 5.000000000000000e+01, -2.086376241548422e-01, -4.172752483096842e-01, -7.544229644560999e-07, 0.000000000000000e+00, 0.000000000000000e+00
1405, -1.666666666666681e+01, 5.000000000000000e+01, -2.086784388242242e-01, -4.173568776484484e-01, -7.484761742500086e-07, 0.000000000000000e+00, 0.000000000000000e+00
1406, -1.650000000000015e+01, 5.000000000000000e+01, -2.085225926802264e-01, -4.170451853604526e-01, -7.520368038096550e-07, 0.000000000000000e+00, 0.000000000000000e+00
1407, -1.633333333333348e+01, 5.000000000000000e+01, -2.086577500164767e-01, -4.173155000329532e-01, -7.504026363633451e-07, 0.000000000000000e+00, 0.000000000000000e+00
1408, -1.616666666666681e+01, 5.000000000000000e+01, -2.084998298191015e-01, -4.169996596382028e-01, -7.417575902783697e-07, 0.000000000000000e+00, 0.000000000000000e+00
1409, -1.600000000000014e+01, 5.000000000000000e+01, -2.084662627195566e-01, -4.169325254391130e-01, -7.492024406257923e-07, 0.000000000000000e+00, 0.000000000000000e+00
1410, -1.583333333333348e+01, 5.000000000000000e+01, -2.083489650602002e-01, -4.166979301204002e-01, -7.483780515746750e-07, 0.000000000000000e+00, 0.000000000000000e+00
1411, -1.566666666666681e+01, 5.000000000000000e+01, -2.082917525614693e-01, -4.165835051229385e-01, -7.430645628155220e-07, 0.000000000000000e+00, 0.000000000000000e+00
1412, -1.550000000000015e+01, 5.000000000000000e+01, -2.080637489153418e-01, -4.161274978306835e-01, -7.471742478745972e-07, 0.000000000000000e+00, 0.000000000000000e+00
1413, -1.533333333333348e+01, 5.000000000000000e+01, -2.081049497674130e-01, -4.162098995348258e-01, -7.512873341658772e-07, 0.000000000000000e+00, 0.000000000000000e+00
1414, -1.516666666666681e+01, 5.000000000000000e+01, -2.079946521141437e-01, -4.159893042282873e-01, -7.418950307375941e-07, 0.000000000000000e+00, 0.000000000000000e+00
1415, -1.500000000000015e+01, 5.000000000000000e+01, -2.079714054241773e-01, -4.159428108483545e-01, -7.279354161323358e-07, 0.000000000000000e+00, 0.000000000000000e+00
1416, -1.483333333333348e+01, 5.000000000000000e+01, -2.078123609182076e-01, -4.156247218364151e-01, -7.266578472193587e-07, 0.000000000000000e+00, 0.000000000000000e+00
1417, -1.466666666666681e+01, 5.000000000000000e+01, -2.079350807874151e-01, -4.158701615748300e-01, -7.254594927426245e-07, 0.000000000000000e+00, 0.000000000000000e+00
1418, -1.450000000000015e+01, 5.000000000000000e+01, -2.078782770452891e-01, -4.157565540905782e-01, -7.227531008443108e-07, 0.000000000000000e+00, 0.000000000000000e+00
1419, -1.433333333333348e+01, 5.000000000000000e+01, -2.079892037690350e-01, -4.159784075380698e-01, -7.261157712897278e-07, 0.000000000000000e+00, 0.000000000000000e+00
1420, -1.416666666666682e+01, 5.000000000000000e+01, -2.079335431707979e-01, -4.158670863415957e-01, -7.239193538631881e-07, 0.000000000000000e+00, 0.000000000000000e+00
1421, -1.400000000000015e+01, 5.000000000000000e+01, -2.079341159471549e-01, -4.158682318943097e-01, -7.234274773458706e-07, 0.000000000000000e+00, 0.000000000000000e+00
1422, -1.383333333333348e+01, 5.000000000000000e+01, -2.077497270647893e-01, -4.154994541295784e-01, -7.243125205493131e-07, 0.000000000000000e+00, 0.000000000000000e+00
1423, -1.366666666666682e+01, 5.000000000000000e+01, -2.077871136156863e-01, -4.155742272313725e-01, -7.145016738879194e-07, 0.000000000000000e+00, 0.000000000000000e+00
1424, -1.350000000000015e+01, 5.000000000000000e+01, -2.076205328616770e-01, -4.152410657233538e-01, -6.892762561085846e-07, 0.000000000000000e+00, 0.000000000000000e+00
1425, -1.333333333333349e+01, 5.000000000000000e+01, -2.074241970663667e-01, -4.148483941327333e-01, -6.798198727837828e-07, 0.000000000000000e+00, 0.000000000000000e+00
1426, -1.316666666666682e+01, 5.000000000000000e+01, -2.072485741548638e-01, -4.144971483097274e-01, -6.893460915709267e-07, 0.000000000000000e+00, 0.000000000000000e+00
1427, -1.300000000000015e+01, 5.000000000000000e+01, -2.073295576855372e-01, -4.146591153710742e-01, -6.889728811526796e-07, 0.000000000000000e+00, 0.000000000000000e+00
1428, -1.283333333333349e+01, 5.000000000000000e+01, -2.071725154026214e-01, -4.143450308052427e-01, -6.833028453032193e-07, 0.000000000000000e+00, 0.000000000000000e+00
1429, -1.266666666666682e+01, 5.000000000000000e+01, -2.071665176743595e-01, -4.143330353487189e-01, -6.884657836008728e-07, 0.000000000000000e+00, 0.000000000000000e+00
1430, -1.250000000000015e+01, 5.000000000000000e+01, -2.070827236560384e-01, -4.141654473120768e-01, -6.862161279932586e-07, 0.000000000000000e+00, 0.000000000000000e+00
1431, -1.233333333333349e+01, 5.000000000000000e+01, -2.070668942631450e-01, -4.141337885262899e-01, -6.791581982899972e-07, 0.000000000000000e+00, 0.000000000000000e+00
1432, -1.216666666666682e+01, 5.000000000000000e+01, -2.069046593261234e-01, -4.138093186522466e-01, -6.830623901805198e-07, 0.000000000000000e+00, 0.000000000000000e+00
1433, -1.200000000000016e+01, 5.000000000000000e+01, -2.069967505987497e-01, -4.139935011974993e-01, -6.888123147336599e-07, 0.000000000000000e+00, 0.000000000000000e+00
1434, -1.183333333333349e+01, 5.000000000000000e+01, -2.069274981937649e-01, -4.138549963875298e-01, -6.834376395492514e-07, 0.000000000000000e+00, 0.000000000000000e+00
1435, -1.166666666666682e+01, 5.000000000000000e+01, -2.068680827479359e-01, -4.137361654958717e-01, -6.806231889900240e-07, 0.000000000000000e+00, 0.000000000000000e+00
1436, -1.150000000000016e+01, 5.000000000000000e+01, -2.066409598146707e-01, -4.132819196293412e-01, -6.870388669966320e-07, 0.000000000000000e+00, 0.000000000000000e+00
1437, -1.133333333333349e+01, 5.000000000000000e+01, -2.066362439717601e-01, -4.132724879435200e-01, -6.882095345514258e-07, 0.000000000000000e+00, 0.000000000000000e+00
1438, -1.116666666666683e+01, 5.000000000000000e+01, -2.065085245445661e-01, -4.130170490891320e-01, -6.820671089018324e-07, 0.000000000000000e+00, 0.000000000000000e+00
1439, -1.100000000000016e+01, 5.000000000000000e+01, -2.065524213349091e-01, -4.131048426698180e-01, -6.800433166059733e-07, 0.000000000000000e+00, 0.000000000000000e+00
1440, -1.083333333333350e+01, 5.000000000000000e+01, -2.065041901790814e-01, -4.130083803581627e-01, -6.777119738535890e-07, 0.000000000000000e+00, 0.000000000000000e+00
1441, -1.066666666666683e+01, 5.000000000000000e+01, -2.065304134196988e-01, -4.130608268393974e-01, -6.762764654587772e-07, 0.000000000000000e+00, 0.000000000000000e+00
1442, -1.050000000000016e+01, 5.000000000000000e+01, -2.063890017248897e-01, -4.127780034497793e-01, -6.776675238433726e-07, 0.000000000000000e+00, 0.000000000000000e+00
1443, -1.033333333333350e+01, 5.000000000000000e+01, -2.064857905784942e-01, -4.129715811569882e-01, -6.676274715802060e-07, 0.000000000000000e+00, 0.000000000000000e+00
1444, -1.016666666666683e+01, 5.000000000000000e+01, -2.063719869994942e-01, -4.127439739989883e-01, -6.443429970877459e-07, 0.000000000000000e+00, 0.000000000000000e+00
1445, -1.000000000000016e+01, 5.000000000000000e+01, -2.062644786476305e-01, -4.125289572952610e-01, -6.355531629758485e-07, 0.000000000000000e+00, 0.000000000000000e+00
1446, -9.833333333333497e+00, 5.000000000000000e+01, -2.061599386881643e-01, -4.123198773763286e-01, -6.466758651695848e-07, 0.000000000000000e+00, 0.000000000000000e+00
1447, -9.666666666666831e+00, 5.000000000000000e+01, -2.062749234868538e-01, -4.125498469737075e-01, -6.535505493698168e-07, 0.000000000000000e+00, 0.000000000000000e+00
1448, -9.500000000000165e+00, 5.000000000000000e+01, -2.061156010439569e-01, -4.122312020879138e-01, -6.543668276815932e-07, 0.000000000000000e+00, 0.000000000000000e+00
1449, -9.333333333333499e+00, 5.000000000000000e+01, -2.060910417152674e-01, -4.121820834305347e-01, -6.630542435255668e-07, 0.000000000000000e+00, 0.000000000000000e+00
1450, -9.166666666666833e+00, 5.000000000000000e+01, -2.059939024360025e-01, -4.119878048720049e-01, -6.607500244465040e-07, 0.000000000000000e+00, 0.000000000000000e+00
1451, -9.000000000000167e+00, 5.000000000000000e+01, -2.059389654059902e-01, -4.118779308119802e-01, -6.591719764270715e-07, 0.000000000000000e+00, 0.000000000000000e+00
1452, -8.833333333333501e+00, 5.000000000000000e+01, -2.057439243549131e-01, -4.114878487098262e-01, -6.709155635857207e-07, 0.000000000000000e+00, 0.000000000000000e+00
1453, -8.666666666666835e+00, 5.000000000000000e+01, -2.058005834643891e-01, -4.116011669287780e-01, -6.771268081872520e-07, 0.000000000000000e+00, 0.000000000000000e+00
1454, -8.500000000000169e+00, 5.000000000000000e+01, -2.057202346092467e-01, -4.114404692184934e-01, -6.681825791254958e-07, 0.000000000000000e+00, 0.000000000000000e+00
1455, -8.333333333333503e+00, 5.000000000000000e+01, -2.057093605863740e-01, -4.114187211727479e-01, -6.595303043916874e-07, 0.000000000000000e+00, 0.000000000000000e+00
1456, -8.166666666666837e+00, 5.000000000000000e+01, -2.055631169522977e-01, -4.111262339045953e-01, -6.656304128618859e-07, 0.000000000000000e+00, 0.000000000000000e+00
1457, -8.000000000000171e+00, 5.000000000000000e+01, -2.056482337253892e-01, -4.112964674507782e-01, -6.704320991447486e-07, 0.000000000000000e+00, 0.000000000000000e+00
1458, -7.833333333333504e+00, 5.000000000000000e+01, -2.055476799507584e-01, -4.110953599015167e-01, -6.684746326453583e-07, 0.000000000000000e+00, 0.000000000000000e+00
1459, -7.666666666666837e+00, 5.000000000000000e+01, -2.056179110363470e-01, -4.112358220726939e-01, -6.700443113716166e-07, 0.000000000000000e+00, 0.000000000000000e+00
1460, -7.500000000000170e+00, 5.000000000000000e+01, -2.055957569013799e-01, -4.111915138027598e-01, -6.674825393686511e-07, 0.000000000000000e+00, 0.000000000000000e+00
1461, -7.333333333333503e+00, 5.000000000000000e+01, -2.057140696049614e-01, -4.114281392099227e-01, -6.639799596975699e-07, 0.000000000000000e+00, 0.000000000000000e+00
1462, -7.166666666666836e+00, 5.000000000000000e+01, -2.056949780847198e-01, -4.113899561694394e-01, -6.676171298063936e-07, 0.000000000000000e+00, 0.000000000000000e+00
1463, -7.000000000000169e+00, 5.000000000000000e+01, -2.058143975412285e-01, -4.116287950824569e-01, -6.782532669630441e-07, 0.000000000000000e+00, 0.000000000000000e+00
1464, -6.833333333333502e+00, 5.000000000000000e+01, -2.056524566392298e-01, -4.113049132784594e-01, -6.768968734006174e-07, 0.000000000000000e+00, 0.000000000000000e+00
1465, -6.666666666666835e+00, 5.000000000000000e+01, -2.053808110634186e-01, -4.107616221268371e-01, -7.023149630046608e-07, 0.000000000000000e+00, 0.000000000000000e+00
1466, -6.500000000000168e+00, 5.000000000000000e+01, -2.051823315962662e-01, -4.103646631925323e-01, -7.284715149543731e-07, 0.000000000000000e+00, 0.000000000000000e+00
1467, -6.333333333333501e+00, 5.000000000000000e+01, -2.051022890115041e-01, -4.102045780230081e-01, -7.058656851986299e-07, 0.000000000000000e+00, 0.000000000000000e+00
1468, -6.166666666666834e+00, 5.000000000000000e+01, -2.048859040093498e-01, -4.097718080186994e-01, -6.844126558491967e-07, 0.000000000000000e+00, 0.000000000000000e+00
1469, -6.000000000000167e+00, 5.000000000000000e+01, -2.048031370970605e-01, -4.096062741941209e-01, -6.832817448595752e-07, 0.000000000000000e+00, 0.000000000000000e+00
1470, -5.833333333333500e+00, 5.000000000000000e+01, -2.047170734476530e-01, -4.094341468953059e-01, -6.861236434083514e-07, 0.000000000000000e+00, 0.000000000000000e+00
1471, -5.666666666666833e+00, 5.000000000000000e+01, -2.046329763652439e-01, -4.092659527304876e-01, -6.968848513526608e-07, 0.000000000000000e+00, 0.000000000000000e+00
1472, -5.500000000000166e+00, 5.000000000000000e+01, -2.045587784892404e-01, -4.091175569784807e-01, -7.100434717232636e-07, 0.000000000000000e+00, 0.000000000000000e+00
1473, -5.333333333333499e+00, 5.000000000000000e+01, -2.046805842862502e-01, -4.093611685725004e-01, -6.819838131366926e-07, 0.000000000000000e+00, 0.000000000000000e+00
1474, -5.166666666666832e+00, 5.000000000000000e+01, -2.046578070203285e-01, -4.093156140406568e-01, -6.537994146174964e-07, 0.000000000000000e+00, 0.000000000000000e+00
1475, -5.000000000000165e+00, 5.000000000000000e+01, -2.047003793912430e-01, -4.094007587824858e-01, -6.334690839112276e-07, 0.000000000000000e+00, 0.000000000000000e+00
1476, -4.833333333333498e+00, 5.000000000000000e+01, -2.046087888167811e-01, -4.092175776335620e-01, -6.392180791773764e-07, 0.000000000000000e+00, 0.000000000000000e+00
1477, -4.666666666666831e+00, 5.000000000000000e+01, -2.046687714193020e-01, -4.093375428386040e-01, -6.496836133512854e-07, 0.000000000000000e+00, 0.000000000000000e+00
1478, -4.500000000000164e+00, 5.000000000000000e+01, -2.045261198425786e-01, -4.090522396851571e-01, -6.516851100047610e-07, 0.000000000000000e+00, 0.000000000000000e+00
1479, -4.333333333333497e+00, 5.000000000000000e+01, -2.044640051653758e-01, -4.089280103307515e-01, -6.561204232732072e-07, 0.000000000000000e+00, 0.000000000000000e+00
1480, -4.166666666666830e+00, 5.000000000000000e+01, -2.043428177598049e-01, -4.086856355196097e-01, -6.550125454406076e-07, 0.000000000000000e+00, 0.000000000000000e+00
1481, -4.000000000000163e+00, 5.000000000000000e+01, -2.043844793730472e-01, -4.087689587460942e-01, -6.451410353344066e-07, 0.000000000000000e+00, 0.000000000000000e+00
1482, -3.833333333333497e+00, 5.000000000000000e+01, -2.043129720466566e-01, -4.086259440933132e-01, -6.416546565333880e-07, 0.000000000000000e+00, 0.000000000000000e+00
1483, -3.666666666666830e+00, 5.000000000000000e+01, -2.044595809620818e-01, -4.089191619241634e-01, -6.349440074474075e-07, 0.000000000000000e+00, 0.000000000000000e+00
1484, -3.500000000000164e+00, 5.000000000000000e+01, -2.043710754673273e-01, -4.087421509346545e-01, -6.202871021744524e-07, 0.000000000000000e+00, 0.000000000000000e+00
1485, -3.333333333333497e+00, 5.000000000000000e+01, -2.042388771419034e-01, -4.084777542838068e-01, -6.207893377979027e-07, 0.000000000000000e+00, 0.000000000000000e+00
1486, -3.166666666666831e+00, 5.000000000000000e+01, -2.040984118407085e-01, -4.081968236814169e-01, -6.366344906760513e-07, 0.000000000000000e+00, 0.000000000000000e+00
1487, -3.000000000000164e+00, 5.000000000000000e+01, -2.041575698719621e-01, -4.083151397439240e-01, -6.469582218651893e-07, 0.000000000000000e+00, 0.000000000000000e+00
1488, -2.833333333333498e+00, 5.000000000000000e+01, -2.039645851718091e-01, -4.079291703436181e-01, -6.507782377528007e-07, 0.000000000000000e+00, 0.000000000000000e+00
1489, -2.666666666666831e+00, 5.000000000000000e+01, -2.039202875436306e-01, -4.078405750872612e-01, -6.574141297551074e-07, 0.000000000000000e+00, 0.000000000000000e+00
1490, -2.500000000000165e+00, 5.000000000000000e+01, -2.038277089720012e-01, -4.076554179440023e-01, -6.537638113666148e-07, 0.000000000000000e+00, 0.000000000000000e+00
1491, -2.333333333333498e+00, 5.000000000000000e+01, -2.038510494383379e-01, -4.077020988766756e-01, -6.438334393912105e-07, 0.000000000000000e+00, 0.000000000000000e+00
1492, -2.166666666666832e+00, 5.000000000000000e+01, -2.037445951417246e-01, -4.074891902834490e-01, -6.491513018301776e-07, 0.000000000000000e+00, 0.000000000000000e+00
1493, -2.000000000000165e+00, 5.000000000000000e+01, -2.039311938851301e-01, -4.078623877702602e-01, -6.536971229072323e-07, 0.000000000000000e+00, 0.000000000000000e+00
1494, -1.833333333333498e+00, 5.000000000000000e+01, -2.039259265364387e-01, -4.078518530728772e-01, -6.473486742317867e-07, 0.000000000000000e+00, 0.000000000000000e+00
1495, -1.666666666666832e+00, 5.000000000000000e+01, -2.039779872692985e-01, -4.079559745385969e-01, -6.418041177413836e-07, 0.000000000000000e+00, 0.000000000000000e+00
1496, -1.500000000000165e+00, 5.000000000000000e+01, -2.038478041686516e-01, -4.076956083373030e-01, -6.452450147213110e-07, 0.000000000000000e+00, 0.000000000000000e+00
1497, -1.333333333333498e+00, 5.000000000000000e+01, -2.039273913690492e-01, -4.078547827380983e-01, -6.511841564262497e-07, 0.000000000000000e+00, 0.000000000000000e+00
1498, -1.166666666666831e+00, 5.000000000000000e+01, -2.038128512208338e-01, -4.076257024416674e-01, -6.497646321521418e-07, 0.000000000000000e+00, 0.000000000000000e+00
